日付,情報源コード,交差点番号,流入リンク数,流出リンク数,流入リンク＃１定義_２次メッシュコード,流入リンク＃１定義_リンク区分,流入リンク＃１定義_リンク番号,流入リンク＃２定義_２次メッシュコード,流入リンク＃２定義_リンク区分,流入リンク＃２定義_リンク番号,流入リンク＃３定義_２次メッシュコード,流入リンク＃３定義_リンク区分,流入リンク＃３定義_リンク番号,流入リンク＃４定義_２次メッシュコード,流入リンク＃４定義_リンク区分,流入リンク＃４定義_リンク番号,流入リンク＃５定義_２次メッシュコード,流入リンク＃５定義_リンク区分,流入リンク＃５定義_リンク番号,流入リンク＃６定義_２次メッシュコード,流入リンク＃６定義_リンク区分,流入リンク＃６定義_リンク番号,流入リンク＃７定義_２次メッシュコード,流入リンク＃７定義_リンク区分,流入リンク＃７定義_リンク番号,流入リンク＃８定義_２次メッシュコード,流入リンク＃８定義_リンク区分,流入リンク＃８定義_リンク番号,流出リンク＃１定義_２次メッシュコード,流出リンク＃１定義_リンク区分,流出リンク＃１定義_リンク番号,流出リンク＃２定義_２次メッシュコード,流出リンク＃２定義_リンク区分,流出リンク＃２定義_リンク番号,流出リンク＃３定義_２次メッシュコード,流出リンク＃３定義_リンク区分,流出リンク＃３定義_リンク番号,流出リンク＃４定義_２次メッシュコード,流出リンク＃４定義_リンク区分,流出リンク＃４定義_リンク番号,流出リンク＃５定義_２次メッシュコード,流出リンク＃５定義_リンク区分,流出リンク＃５定義_リンク番号,流出リンク＃６定義_２次メッシュコード,流出リンク＃６定義_リンク区分,流出リンク＃６定義_リンク番号,流出リンク＃７定義_２次メッシュコード,流出リンク＃７定義_リンク区分,流出リンク＃７定義_リンク番号,流出リンク＃８定義_２次メッシュコード,流出リンク＃８定義_リンク区分,流出リンク＃８定義_リンク番号,スプリット＃１通行権_流入リンク＃１,スプリット＃１通行権_流入リンク＃２,スプリット＃１通行権_流入リンク＃３,スプリット＃１通行権_流入リンク＃４,スプリット＃１通行権_流入リンク＃５,スプリット＃１通行権_流入リンク＃６,スプリット＃１通行権_流入リンク＃７,スプリット＃１通行権_流入リンク＃８,スプリット＃１通行権_流出リンク＃１,スプリット＃１通行権_流出リンク＃２,スプリット＃１通行権_流出リンク＃３,スプリット＃１通行権_流出リンク＃４,スプリット＃１通行権_流出リンク＃５,スプリット＃１通行権_流出リンク＃６,スプリット＃１通行権_流出リンク＃７,スプリット＃１通行権_流出リンク＃８,スプリット＃２通行権_流入リンク＃１,スプリット＃２通行権_流入リンク＃２,スプリット＃２通行権_流入リンク＃３,スプリット＃２通行権_流入リンク＃４,スプリット＃２通行権_流入リンク＃５,スプリット＃２通行権_流入リンク＃６,スプリット＃２通行権_流入リンク＃７,スプリット＃２通行権_流入リンク＃８,スプリット＃２通行権_流出リンク＃１,スプリット＃２通行権_流出リンク＃２,スプリット＃２通行権_流出リンク＃３,スプリット＃２通行権_流出リンク＃４,スプリット＃２通行権_流出リンク＃５,スプリット＃２通行権_流出リンク＃６,スプリット＃２通行権_流出リンク＃７,スプリット＃２通行権_流出リンク＃８,スプリット＃３通行権_流入リンク＃１,スプリット＃３通行権_流入リンク＃２,スプリット＃３通行権_流入リンク＃３,スプリット＃３通行権_流入リンク＃４,スプリット＃３通行権_流入リンク＃５,スプリット＃３通行権_流入リンク＃６,スプリット＃３通行権_流入リンク＃７,スプリット＃３通行権_流入リンク＃８,スプリット＃３通行権_流出リンク＃１,スプリット＃３通行権_流出リンク＃２,スプリット＃３通行権_流出リンク＃３,スプリット＃３通行権_流出リンク＃４,スプリット＃３通行権_流出リンク＃５,スプリット＃３通行権_流出リンク＃６,スプリット＃３通行権_流出リンク＃７,スプリット＃３通行権_流出リンク＃８,スプリット＃４通行権_流入リンク＃１,スプリット＃４通行権_流入リンク＃２,スプリット＃４通行権_流入リンク＃３,スプリット＃４通行権_流入リンク＃４,スプリット＃４通行権_流入リンク＃５,スプリット＃４通行権_流入リンク＃６,スプリット＃４通行権_流入リンク＃７,スプリット＃４通行権_流入リンク＃８,スプリット＃４通行権_流出リンク＃１,スプリット＃４通行権_流出リンク＃２,スプリット＃４通行権_流出リンク＃３,スプリット＃４通行権_流出リンク＃４,スプリット＃４通行権_流出リンク＃５,スプリット＃４通行権_流出リンク＃６,スプリット＃４通行権_流出リンク＃７,スプリット＃４通行権_流出リンク＃８,スプリット＃５通行権_流入リンク＃１,スプリット＃５通行権_流入リンク＃２,スプリット＃５通行権_流入リンク＃３,スプリット＃５通行権_流入リンク＃４,スプリット＃５通行権_流入リンク＃５,スプリット＃５通行権_流入リンク＃６,スプリット＃５通行権_流入リンク＃７,スプリット＃５通行権_流入リンク＃８,スプリット＃５通行権_流出リンク＃１,スプリット＃５通行権_流出リンク＃２,スプリット＃５通行権_流出リンク＃３,スプリット＃５通行権_流出リンク＃４,スプリット＃５通行権_流出リンク＃５,スプリット＃５通行権_流出リンク＃６,スプリット＃５通行権_流出リンク＃７,スプリット＃５通行権_流出リンク＃８,スプリット＃６通行権_流入リンク＃１,スプリット＃６通行権_流入リンク＃２,スプリット＃６通行権_流入リンク＃３,スプリット＃６通行権_流入リンク＃４,スプリット＃６通行権_流入リンク＃５,スプリット＃６通行権_流入リンク＃６,スプリット＃６通行権_流入リンク＃７,スプリット＃６通行権_流入リンク＃８,スプリット＃６通行権_流出リンク＃１,スプリット＃６通行権_流出リンク＃２,スプリット＃６通行権_流出リンク＃３,スプリット＃６通行権_流出リンク＃４,スプリット＃６通行権_流出リンク＃５,スプリット＃６通行権_流出リンク＃６,スプリット＃６通行権_流出リンク＃７,スプリット＃６通行権_流出リンク＃８,リンクバージョン
2026/04/10,3009,25,2,2,594040,2,626,594040,2,624,,,,,,,,,,,,,,,,,,,594040,2,627,594040,2,625,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,26,4,4,594040,2,387,594040,2,625,594040,2,415,594040,2,177,,,,,,,,,,,,,594040,2,626,594040,2,386,594040,2,178,594040,2,414,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,27,4,4,594040,2,380,594040,2,386,594040,2,179,594040,2,480,,,,,,,,,,,,,594040,2,387,594040,2,379,594040,2,477,594040,2,180,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,28,3,3,594040,2,7,594040,2,373,594040,2,232,,,,,,,,,,,,,,,,594040,2,374,594040,2,6,594040,2,229,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,29,4,4,594040,2,548,594040,2,54,594040,2,248,594040,2,6,,,,,,,,,,,,,594040,2,49,594040,2,549,594040,2,7,594040,2,239,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,30,2,2,594040,2,547,594040,2,549,,,,,,,,,,,,,,,,,,,594040,2,548,594040,2,550,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,31,4,4,594040,2,17,594040,2,550,594040,2,87,594040,2,102,,,,,,,,,,,,,594040,2,547,594040,2,20,594040,2,91,594040,2,88,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,32,3,3,594040,2,544,594040,2,20,594040,2,238,,,,,,,,,,,,,,,,594040,2,17,594040,2,545,594040,2,235,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,33,2,2,594040,2,543,594040,2,545,,,,,,,,,,,,,,,,,,,594040,2,544,594040,2,546,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,34,4,4,594040,2,15,594040,2,546,594040,2,236,594040,2,233,,,,,,,,,,,,,594040,2,543,594040,2,22,594040,2,234,594040,2,237,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,35,4,4,594040,2,554,594040,2,22,594040,2,31,594040,2,400,,,,,,,,,,,,,594040,2,15,594040,2,551,594040,2,401,594040,2,32,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,36,2,2,594040,2,553,594040,2,551,,,,,,,,,,,,,,,,,,,594040,2,554,594040,2,552,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,37,4,4,594040,2,570,594040,2,24,594040,2,306,594040,2,464,,,,,,,,,,,,,594040,2,29,594040,2,555,594040,2,412,594040,2,297,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,38,2,2,594040,2,569,594040,2,555,,,,,,,,,,,,,,,,,,,594040,2,570,594040,2,556,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,39,2,2,594040,2,568,594040,2,556,,,,,,,,,,,,,,,,,,,594040,2,569,594040,2,557,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,40,2,2,594040,2,567,594040,2,557,,,,,,,,,,,,,,,,,,,594040,2,568,594040,2,558,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,41,2,2,594040,2,566,594040,2,558,,,,,,,,,,,,,,,,,,,594040,2,567,594040,2,559,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,42,2,2,594040,2,565,594040,2,559,,,,,,,,,,,,,,,,,,,594040,2,566,594040,2,560,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,43,2,2,594040,2,564,594040,2,560,,,,,,,,,,,,,,,,,,,594040,2,565,594040,2,561,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,44,2,2,594040,2,563,594040,2,561,,,,,,,,,,,,,,,,,,,594040,2,564,594040,2,562,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,45,3,3,594040,2,27,594040,2,562,594040,2,332,,,,,,,,,,,,,,,,594040,2,563,594040,2,26,594040,2,331,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,46,4,4,594040,2,14,594040,2,26,594040,2,111,594040,2,342,,,,,,,,,,,,,594040,2,27,594040,2,13,594040,2,341,594040,2,112,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,47,4,4,594050,2,9,594050,2,1,594050,2,15,594050,2,50,,,,,,,,,,,,,594050,2,10,594050,2,2,594050,2,51,594050,2,16,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,48,3,3,594050,2,186,594050,2,2,594050,2,38,,,,,,,,,,,,,,,,594050,2,9,594050,2,183,594050,2,35,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,49,2,2,594050,2,185,594050,2,183,,,,,,,,,,,,,,,,,,,594050,2,186,594050,2,184,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,50,3,3,594050,2,236,594050,2,42,594050,2,184,,,,,,,,,,,,,,,,594050,2,185,594050,2,233,594050,2,39,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,51,3,2,594050,2,235,594050,2,238,594050,2,233,,,,,,,,,,,,,,,,594050,2,236,594050,2,234,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,52,3,3,594050,2,96,594050,2,5,594050,2,33,,,,,,,,,,,,,,,,594050,2,6,594050,2,34,594050,2,93,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,53,2,2,594050,2,271,594050,2,195,,,,,,,,,,,,,,,,,,,594050,2,196,594050,2,266,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,54,3,3,594050,2,172,594050,2,267,594050,2,64,,,,,,,,,,,,,,,,594050,2,270,594050,2,169,594050,2,63,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,55,2,2,594050,2,269,594050,2,268,,,,,,,,,,,,,,,,,,,594050,2,269,594050,2,268,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,59,4,3,594040,2,615,594040,2,239,594040,2,247,594040,2,261,,,,,,,,,,,,,594040,2,248,594040,2,616,594040,2,240,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,60,2,2,594040,2,614,594040,2,616,,,,,,,,,,,,,,,,,,,594040,2,615,594040,2,617,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,61,3,4,594040,2,100,594040,2,617,594040,2,92,,,,,,,,,,,,,,,,594040,2,614,594040,2,93,594040,2,259,594040,2,101,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,62,3,2,594040,2,99,594040,2,93,594040,2,444,,,,,,,,,,,,,,,,594040,2,100,594040,2,94,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,63,4,4,594040,2,98,594040,2,94,594040,2,279,594040,2,440,,,,,,,,,,,,,594040,2,99,594040,2,95,594040,2,445,594040,2,280,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,64,3,3,594040,2,97,594040,2,681,594040,2,95,,,,,,,,,,,,,,,,594040,2,98,594040,2,96,594040,2,680,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,65,4,4,594040,2,577,594040,2,454,594040,2,613,594040,2,96,,,,,,,,,,,,,594040,2,460,594040,2,574,594040,2,97,594040,2,610,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
2026/04/10,3009,66,2,2,594040,2,612,594040,2,610,,,,,,,,,,,,,,,,,,,594040,2,613,594040,2,611,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202500
